pose,energy,deltae,grms,bonds,angles,ureyb,dihedrals,impropers,vdwaals,elec,hbonds,asp,user,grvdw,grelec
388,-34.79677184067808,-0.0007707496365334521,1.983527737299334,8.770432756222135e-05,-1.5097767862570777e-06,-4.406834866549358e-06,4.615106377947598e-06,2.8490276200408837e-06,-8.460477958038837e-05,7.1480732319884055e-06,0.0,0.0,0.0,0.6083847979647357,-35.40516843378638
389,-34.787052945354255,-0.0097188953238323,2.2048021093214722,6.602703086500128e-07,3.380541391750924e-05,3.5027302069112753e-06,-9.878095186266478e-06,-2.2352953498328693e-06,-9.404520254108206e-06,-9.623625784271894e-06,0.0,0.0,0.0,4.533064030408938,-39.32012380264105
390,-34.78040251786244,-0.006650427491809552,1.6646931141173105,-2.281407784865408e-05,-1.0133901529485456e-05,7.547316719883068e-06,-7.800694753257176e-06,1.8589591165574237e-06,4.289062890094897e-05,-3.1838673208994805e-07,0.0,0.0,0.0,1.955699760603141,-36.73611350830946
391,-34.78013957640362,-0.0002629414588248835,1.4558233794008157,-0.0001530439771235681,5.500868280883253e-07,7.467814382544624e-06,-2.52483921325819e-06,3.4606619554360465e-06,9.645171643057893e-05,7.442659747169955e-06,0.0,0.0,0.0,-10.607650022404869,-24.172449358121757
392,-15.701414682614713,-19.078724893788905,3.4165012905990046,-8.30746312763253e-05,-6.600310338722437e-06,9.763936737877676e-06,-4.537072523902452e-06,2.4343258994141692e-06,4.505871210902512e-05,6.64589388499337e-06,0.0,0.0,0.0,4.974930917557639,-20.676315291026842
393,-33.564114552143685,17.86269986952897,1.398086800071098,7.124696703630917e-05,-1.5139412744780145e-05,-4.1137528797308143e-07,7.89620529406676e-06,5.52488739197568e-07,-2.9913602867637223e-05,4.072220693984718e-06,0.0,0.0,0.0,-0.6131809985981551,-32.95097185703639
394,-34.76911545970565,1.205000907561967,0.8553493734946649,-2.7304540234807106e-05,-3.718803546437499e-06,-5.83579466238715e-06,5.541113388574104e-06,-6.022814112776817e-07,7.267105856811895e-05,-1.4560181355705026e-05,0.0,0.0,0.0,-10.490518613083466,-24.27862303719293
395,-34.76899427169235,-0.00012118801330274209,1.869482626452052,-5.778943457435126e-05,8.085129415746906e-06,3.294992944186115e-07,-3.975411926759875e-06,-5.1741921662171175e-08,5.270737025853123e-05,6.943727264285826e-06,0.0,0.0,0.0,7.416470135222717,-42.18547065605288
396,-32.766857244237585,-2.002137027454765,2.2194439736590663,2.7675964165529976e-05,-1.6684422531554333e-05,-1.2357030076404207e-06,8.122909190610983e-06,-3.212576831900654e-07,-2.3622093074493478e-05,1.8879866203747042e-07,0.0,0.0,0.0,8.378354552996335,-41.145205921429636
397,-34.75281113545994,1.9859538912223584,1.8176534315660544,-0.00010112823520014302,7.0893236965297035e-06,1.1150009038674025e-05,4.781464344461028e-06,3.820356643553964e-06,0.00010991138801941247,-3.4056762762801895e-05,0.0,0.0,0.0,2.1394822411499437,-36.89229494415366
398,-34.71705519956408,-0.0357559358958639,0.5214217540496466,1.4322734940286352e-06,-1.118993838389315e-05,4.42463059066589e-07,2.0163061163813722e-05,-6.6090967765367395e-06,1.1556356518838129e-05,1.091418782905862e-06,0.0,0.0,0.0,-17.474304331197118,-17.24276775490482
399,-34.71561279879691,-0.0014424007671642869,1.8497517272814412,0.00012143482908655301,1.3140403949396529e-05,-7.196474802198538e-06,1.70622808592924e-06,-2.6223472652320626e-06,-0.00018135330061852528,4.040276381545027e-05,0.0,0.0,0.0,-1.2313725116156766,-33.484225799283486
400,37.43914077025316,-72.15475356905007,6.654623985635821,0.00016683008075468742,-6.809912333727297e-05,-1.4229878721350175e-05,-6.607201443742383e-07,3.913307112834649e-06,-0.00011881168994243296,3.706100689271352e-05,0.0,0.0,0.0,53.85550979288553,-16.416375025614986
401,-34.68932886507951,72.12846963533266,2.1525080084867687,-0.00010383232077892934,-1.0229591008492633e-05,8.042507684213884e-06,-2.3582317156822796e-06,-2.917046405205917e-06,0.00010576266001471879,-1.5956871083133706e-05,0.0,0.0,0.0,-0.38666838175692375,-34.302638994429294
402,7.360772788871381,-42.05010165395089,5.290537123177837,-0.00015461675219663462,-4.60783169677903e-05,8.80290446632348e-06,-6.28198930741064e-06,5.615964665571863e-07,0.00017310111672053097,-2.6594121660394876e-06,0.0,0.0,0.0,22.492516489021806,-15.131716529297442
403,-34.68278176823647,42.04355455710785,1.5021781150893672,-2.4609413333376295e-05,-2.2522871692132185e-05,-5.088515180912134e-06,1.1303288196096162e-05,8.793092631312338e-07,4.849694390074433e-05,-1.1632079313983468e-05,0.0,0.0,0.0,6.258320817210945,-40.94109941210925
404,-34.660838177164045,-0.02194359107242505,1.9677759464930542,-4.723251956395558e-05,-6.300419895133302e-06,1.0682507601916802e-05,-7.144654736279676e-06,-9.87543026116297e-07,6.883990571537879e-05,5.234303422696485e-06,0.0,0.0,0.0,9.798671888344526,-44.45953315708809
405,-29.54791186488834,-5.1129263122757,3.0285364423356382,-0.00015276493308191696,4.470253094357446e-06,6.9529157854936186e-06,-2.728004007579443e-06,7.040633183946071e-07,0.00016710506837647188,-1.5929059069108575e-05,0.0,0.0,0.0,5.7805943412475145,-35.32851401644027
406,-34.65750292773379,5.109591062845446,2.0918604966803263,-0.00017997554952375872,1.6188277534467943e-05,1.1882256455361673e-05,9.754683643059536e-06,-2.4610197281466767e-06,0.0001281372925152624,8.688914798327119e-06,0.0,0.0,0.0,4.0592663833124405,-38.71676152590192
407,-34.65248228806351,-0.00502063967027766,1.874744808562022,2.1235693228982555e-05,1.5318890832727305e-05,2.7025152616322323e-06,-2.95370058367439e-06,2.316416819352074e-06,-3.9709987705194294e-05,6.014393827413755e-06,0.0,0.0,0.0,17.952198908112752,-52.60468612039794
408,-34.64645037356871,-0.0060319144947982295,1.5901491748637153,-0.00012050722536027791,-1.7615689379191224e-05,1.5206159494907112e-05,-1.0822723832681902e-05,2.423974565284037e-06,0.00011181831424700306,-7.663461332185761e-07,0.0,0.0,0.0,-2.254536235222333,-32.39189387480998
409,-34.64514562514294,-0.0013047484257775466,1.564947412729523,1.0258466704993197e-06,1.428255957058866e-05,-4.428157512934017e-06,-2.5405487775742586e-06,-5.821770409130192e-07,-8.652547800025445e-06,6.59512117806571e-06,0.0,0.0,0.0,-2.4168226793813794,-32.22832864585784
410,-34.64201310973551,-0.003132515407429537,1.6081104591437074,-9.817993455185636e-05,1.9441126750674442e-05,1.1065527272063891e-05,-1.0462258322796458e-05,5.574744567578976e-06,6.758877615276049e-05,2.1361009281406496e-06,0.0,0.0,0.0,-10.94023985432462,-23.70177041949368
411,-34.63653475543721,-0.005478354298297461,2.117472387843651,6.443898050201291e-05,-6.992461627142177e-05,-1.0772054234720052e-06,4.515724976172919e-06,3.0092937275492254e-06,-1.7415883569071866e-05,9.12146371945255e-06,0.0,0.0,0.0,8.887240468151422,-43.52376789134629
412,85.05384058107865,-119.69037533651586,8.760578010317102,-9.393067735374849e-05,-2.3333279694170983e-05,-7.212586348864791e-07,4.811015126726659e-06,-2.7021750365575567e-06,0.00010032904249612784,-5.573973052008796e-06,0.0,0.0,0.0,76.66367000721979,8.390191695165004
413,-34.6338328770518,119.68767345813045,2.297187224645466,-0.0001255858158524248,3.8412327096892795e-05,1.5941114359707687e-05,-4.016674279405663e-06,5.293929272384701e-08,6.563807152026868e-05,-2.2332326121698998e-06,0.0,0.0,0.0,5.561713177059671,-40.195534262840994
414,16.77014687755681,-51.40397975460861,5.816928769643875,-5.051227480490361e-05,2.7948723602566616e-05,3.393870058515658e-06,-4.390781441543368e-06,-6.643942759756299e-07,3.562807170176541e-05,-1.6663712358422345e-05,0.0,0.0,0.0,29.263316394350255,-12.493164256295925
415,-34.613427441163275,51.38357431872009,2.1117343940696873,-3.304140908411135e-05,9.808871866745505e-06,2.7451179576559737e-06,3.3377845909399184e-07,-1.602790667059456e-06,1.2549603276568178e-05,2.5758311981149973e-06,0.0,0.0,0.0,17.068451680755267,-51.68187249092155
416,-34.60869691462518,-0.004730526538100577,1.891200067789772,0.00011318711984209529,-7.066382584364206e-05,-9.382433148269476e-06,-6.779916262189545e-06,-1.6871573122346356e-06,-5.2386769917589504e-05,1.723200363556998e-05,0.0,0.0,0.0,4.226474488607092,-38.83516092225326
417,-6.687103420262536,-27.92159349436264,4.321960811993963,-0.00010011515484253941,2.6920012015096972e-05,5.8373704585890085e-06,-1.0923116473549044e-06,9.389483997656461e-07,4.792802496922377e-05,-5.471890631270071e-06,0.0,0.0,0.0,10.22224474083288,-16.909323106094135
418,-34.58601881617087,27.898915395908332,1.8563490484534304,-2.328048991362408e-06,-5.058111439293356e-05,2.0010280564336513e-06,3.3563888459653413e-06,-3.0513147904909915e-06,-1.1869251647311785e-05,2.6627504116305545e-05,0.0,0.0,0.0,6.498380469180855,-41.08436344054292
419,-34.58309679388094,-0.002922022289929771,1.682939032356372,0.00013989671393921377,2.9135278405423293e-05,-3.914448112110613e-06,-4.889806333174818e-06,-1.217926604407324e-06,-0.00016339500836970444,1.0569636547330674e-05,0.0,0.0,0.0,7.394657114536111,-41.97776009285652
420,-34.58024976654051,-0.002847027340425967,1.7488480230261536,8.217356722162172e-05,4.5791194375421895e-05,-1.066624856793652e-05,1.6688770609007975e-05,-3.5356678230753086e-07,-0.00012024326288972986,1.4446372944121322e-05,0.0,0.0,0.0,6.627019960491556,-41.20729756385898
421,-34.57486568417488,-0.0053840823656301495,2.0911207059937706,-0.00012099882652139016,-2.8722133173175735e-05,1.854405692523764e-05,-2.25015225208125e-06,2.49827438233291e-08,0.00015538665374137395,-1.1345434156595502e-05,0.0,0.0,0.0,11.162884150591,-45.73776047391319
422,-34.56234433932756,-0.012521344847325366,2.2306504534968554,-8.016356420137427e-05,3.1563080983953995e-05,5.047677234609749e-06,-1.0160271592063452e-05,2.849433300268142e-06,5.981376151709128e-05,-9.23175012879085e-06,0.0,0.0,0.0,8.09469697492444,-42.65704103261911
423,-34.56125740081195,-0.001086938515612701,1.3919211091201116,-0.00013443123870393592,3.8242283972866886e-05,-1.9844475713098886e-06,-1.105427513614643e-05,2.224707690473386e-06,6.389792529581939e-05,9.089680887086615e-06,0.0,0.0,0.0,-10.296143012942368,-24.26508037250601
424,-34.56085279425331,-0.00040460655863938655,0.5583429286657557,-0.00013534859951813694,1.2435312358061168e-05,2.2738159795171464e-06,8.339183969141573e-06,-3.7420896357243452e-06,9.647782109034608e-05,-7.821901235161022e-06,0.0,0.0,0.0,-15.048671336213939,-19.512154071582373
425,-34.5522376414805,-0.00861515277280489,1.4958924669398068,0.00014850080649009278,2.315553632392664e-05,-6.827128789702042e-06,-1.1145664951861534e-05,-8.156168840815076e-07,-0.00015249912372006236,5.234694022249187e-06,0.0,0.0,0.0,2.4655314378915336,-37.017774682874524
426,-23.673363341925814,-10.878874299554687,3.1819287422823654,0.00011380491985923946,-2.6358481286070656e-05,5.058861884815746e-07,-5.317633867463201e-06,-6.814122758954863e-07,-6.368429442815682e-05,-1.913815752985215e-06,0.0,0.0,0.0,-0.3086607668749666,-23.364718930219286
427,-34.54760756704955,10.874244225123741,0.5437223318252622,7.088678060274134e-05,-4.776981564980076e-05,-6.049179958611539e-06,2.6337656944264154e-07,7.764148028648749e-07,-1.4713530413601461e-05,2.337933215912358e-06,0.0,0.0,0.0,-17.83808713952677,-16.709526159501955
428,-34.54741273317242,-0.00019483387713492561,2.1713488908080203,2.271241045481709e-05,-7.46496439996136e-06,-8.899319862559762e-07,2.477836673620004e-06,-1.6157085265134513e-06,-3.20563891129666e-05,-1.3255740025641671e-06,0.0,0.0,0.0,3.8337455439204335,-38.38114011477195
429,-34.54720599843118,-0.00020673474124066615,1.610063635381461,-3.937250589691743e-05,3.099346766788358e-05,-6.47405655114508e-06,1.3562897308361244e-05,-4.380846383033113e-06,7.329440323999847e-06,-1.3660934801151825e-05,0.0,0.0,0.0,-3.186324016032579,-31.36086997986027
430,-21.74966372455912,-12.797542273872057,3.047181415427695,-8.103446773377598e-06,-1.8881683544247352e-05,-2.4072447384060336e-06,-1.168776375415348e-05,2.0805376817634863e-06,2.9172389291787226e-05,9.269680507628664e-07,0.0,0.0,0.0,7.132500080822905,-28.88215490513824
431,-34.541049762203926,12.791386037644806,1.8024632327886705,-3.4026293298294874e-05,-3.5219031290889546e-05,1.0967516607396366e-05,2.7585817434783166e-06,6.828456359459292e-07,1.7814542433214342e-05,1.0753710787625437e-05,0.0,0.0,0.0,2.912520405718273,-37.453543899794816
432,3.0942183775142134,-37.63526813971814,4.4156232473486146,-7.401140410823182e-05,1.445033375535587e-05,6.5888544749648226e-06,7.051284875991826e-06,2.2480660553415854e-07,4.0888251618298455e-05,-5.966581424488027e-06,0.0,0.0,0.0,13.977280601411717,-10.883051449443302
433,-30.804196282691485,33.8984146602057,2.0960675715954675,4.3604728564572426e-05,-1.315706761673141e-05,-4.272824475959336e-06,4.004483961317362e-06,-1.8877469315052575e-06,-4.82084598552035e-05,1.1827432672362193e-05,0.0,0.0,0.0,6.2756099749962955,-37.0797981682341
434,-34.52321665977646,3.71902037708497,1.9571305249834223,0.00017250428124859774,2.4970782507516276e-05,-1.0206639914647764e-05,1.0743414060598866e-06,3.3562081411322997e-06,-0.00018514949570125339,1.5809223187446264e-05,0.0,0.0,0.0,9.360213368686102,-43.88345238716343
435,34.44122829245578,-68.96444495223224,6.860181599995979,-1.5021938326809092e-05,1.8827651165231885e-05,-2.3121208939103077e-07,-1.8993950774870427e-05,2.9879619622089765e-06,1.3769347477321503e-05,-5.099903919614235e-06,0.0,0.0,0.0,35.46957694109989,-1.0283448865995988
436,-34.52150671803915,68.96273501049492,1.311519116860175,-4.3034800248475946e-05,1.584153448508374e-05,-1.9685367629862505e-06,2.6286637169192772e-06,-4.51219856290562e-06,-3.3550386842051694e-06,1.3282505740619399e-05,0.0,0.0,0.0,-9.944848011948878,-24.576637588219953
437,-34.51101251222931,-0.010494205809838064,1.6978954699750242,-8.354902598162184e-05,2.796575782282318e-05,4.201158764538526e-06,7.937841814964486e-07,2.0532351924385656e-06,5.527685947903649e-05,-4.296127295688734e-06,0.0,0.0,0.0,5.792979761733985,-40.303994719605456
438,-34.50566780398291,-0.0053447082464010975,1.505334174434692,-0.00018645922208015975,3.0705146183418464e-05,1.1094507313041957e-05,-5.440460809857939e-06,-9.676909452360771e-07,0.00014933922565774083,-1.3702399543902288e-05,0.0,0.0,0.0,-9.59566214971697,-24.909990223371715
439,-34.50275456876969,-0.002913235213220844,1.7344387334584765,8.649518483139218e-05,7.664613200564219e-06,-8.600660180435593e-06,-4.037324362826666e-06,-2.531158090443575e-06,-7.94473530056905e-05,-7.487302976727506e-06,0.0,0.0,0.0,2.843777746418301,-37.3465243711874
440,-18.793025322632353,-15.709729246137336,3.6041092879129915,9.167988419545026e-05,-5.701546701430971e-07,-4.429570710479114e-06,-8.27949898862812e-07,-1.3193040775266729e-06,-8.06423490278263e-05,-1.0034191575414297e-06,0.0,0.0,0.0,14.439443781452407,-33.23247199122141
441,-34.49075580646197,15.697730483829616,1.4441346799819779,0.00019476872626755792,-7.869937683757655e-06,-2.0358592423302957e-05,-7.555993324359633e-07,-1.4034822107614198e-07,-0.00018612166833165134,2.453254414902517e-05,0.0,0.0,0.0,-16.72435918863348,-17.766400672952916
442,-34.36575397116604,-0.1250018352959259,1.5187951731306306,8.703753731098551e-05,2.9047065829512775e-05,-8.997015474243586e-06,-2.3080500621830424e-07,7.932845342683431e-07,-9.579833398021265e-05,-1.2432495028136259e-05,0.0,0.0,0.0,-4.392163639666334,-29.973589750737894
443,-27.839865869062756,-6.525888102103288,2.7052212949732537,9.640969578295078e-05,-5.287049464897109e-08,-1.1896618025322714e-05,-6.932631487543972e-06,2.4978292286082643e-06,-7.309436008462455e-05,4.115324927056463e-06,0.0,0.0,0.0,18.53653089206292,-46.37640780749552
444,-34.473664732101504,6.6337988630387486,1.9302216918991975,-0.00013086010157925543,7.343302621309888e-05,5.1155592043494735e-06,4.167334875404549e-06,-3.8047502533113467e-06,8.617171879343744e-05,-1.768641047128483e-05,0.0,0.0,0.0,9.347790908652774,-43.82147217713106
445,-30.99157369937916,-3.4820910327223444,2.408935226830943,-4.7117186957157386e-05,-1.0668066944052867e-05,9.591661606356272e-07,4.758441526142576e-06,5.837161183028586e-07,6.388305804883032e-05,-1.6529310602919622e-05,0.0,0.0,0.0,-1.6916940760122487,-29.29987549318426
446,-34.457370111884394,3.4657964125052345,1.245476204866566,0.00011208619292712996,6.052442896198329e-06,-1.3100226757503663e-05,9.994964506709891e-06,-2.083748336616578e-06,-0.00013441791202062348,2.2478285716331925e-05,0.0,0.0,0.0,-10.90046551502784,-23.55690560685548
447,-34.40189636881584,-0.05547374306855346,2.133512576425244,0.00013162366764274402,-1.5040183997783174e-05,-1.166345267872293e-05,4.998839941983135e-06,-4.020584962322049e-07,-0.00011535681470142833,6.335078703401109e-06,0.0,0.0,0.0,-1.8184140505792983,-32.583482813312955
448,-34.44402255443697,0.0421261856211288,2.033519204294181,-8.574765227487013e-05,-1.7925200404445008e-05,1.1603532303894326e-06,4.046734717100264e-06,-2.0533236922319967e-06,5.514109600213146e-05,1.8282855039686297e-05,0.0,0.0,0.0,-2.7697329405525943,-31.674262518746993
449,-34.4436402350166,-0.0003823194203675939,1.6453745642276045,-9.22635722058196e-05,5.2990382971795924e-05,4.0538165832493256e-07,-1.6783072327442028e-06,-1.1863551918423268e-06,1.841688572490341e-05,9.573306311239094e-06,0.0,0.0,0.0,-9.819669342558644,-24.62395715017999
450,-34.44292164388159,-0.0007185911350120477,2.353131692279308,-4.089683071795136e-05,-2.5434758965658943e-07,1.3230729895841176e-06,-3.5595133791588296e-06,3.3176615753510025e-06,6.120619604210731e-05,-1.6575679117281084e-05,0.0,0.0,0.0,5.067513333846099,-39.51043953828749
451,-34.42649630754423,-0.016425336337363206,1.974896642012597,1.8970506054927228e-06,1.6652011849416226e-06,-6.927786014437887e-06,-6.114037370608116e-06,4.809398376328169e-07,-9.764356835972876e-06,3.4603905554320136e-06,0.0,0.0,0.0,4.87551768496872,-39.3019986899149
452,-34.42484179832887,-0.0016545092153528174,0.8792841984889064,-3.5890236160796007e-06,1.8119988543841004e-05,4.2412986203943515e-06,6.30762810871488e-08,-2.1967019474267158e-08,-1.7466150925571355e-06,-8.955700609547534e-06,0.0,0.0,0.0,-7.054603466573531,-27.370246442812448
453,-34.42284802913185,-0.001993769197024875,1.8660733411031538,-0.00024334939148218382,6.753290859995431e-05,1.2053616423562952e-05,-1.4435978625826351e-06,-2.5073582822932733e-06,0.00016157794800442105,-2.5146317153001974e-06,0.0,0.0,0.0,2.6255194537360835,-37.048358832361615
454,-34.415309447197146,-0.007538581934703359,1.4171350223761117,-0.00012656625506823893,5.020087363183379e-05,9.367650114944226e-06,4.679775052807145e-06,-4.569891109383606e-06,9.821512411178901e-05,-1.8336916300043526e-05,0.0,0.0,0.0,-6.209588286005844,-28.20573415155173
455,-34.40195693138634,-0.01335251581080854,2.0128396460062694,0.00017071024702230986,5.6059160030486055e-05,-2.3917648422216997e-05,1.818780055451441e-06,-6.648909385971631e-06,-0.00022823299242880069,3.0675939205693226e-05,0.0,0.0,0.0,2.930650189239454,-37.33260758520186
456,-34.38331319349404,-0.01864373789229745,1.67217957969212,6.427234898498391e-05,-5.290909493016471e-05,-2.5867273021062953e-06,7.768003845498583e-06,-2.3738445852359083e-06,-5.63335950989341e-05,1.4894769721607304e-05,0.0,0.0,0.0,-0.3494584891564532,-34.03382743619822
457,-6.36893947812602,-28.014373715368016,3.7317614047140166,-9.500532536010908e-05,3.197841788882272e-05,9.158670713535488e-06,5.130371735440065e-06,-4.883069515610947e-06,4.78958482172942e-05,1.364384043966993e-06,0.0,0.0,0.0,8.566791589710041,-14.935726707133783
458,-34.38032473184241,28.01138525371639,1.8524679347365431,2.824003162449351e-05,-1.5754756180541563e-05,2.410564172786178e-06,-2.366303126777325e-07,-8.570396822556864e-07,-1.6078887608017567e-05,-5.262293667485096e-06,0.0,0.0,0.0,5.60675786024134,-39.9870750530721
459,-34.37544156235343,-0.004883169488980599,1.668687745535105,-0.00018182904806152145,1.1742039505158175e-06,9.869648428098565e-06,-2.8704564263293264e-06,-1.4228024671440048e-06,0.00013125253875045928,1.2859222966454809e-06,0.0,0.0,0.0,-8.297927776671443,-26.077471245688457
460,-24.842122013081873,-9.533319549271555,2.900152733347415,8.985924784710164e-05,-4.24018931384218e-05,-1.0467312112710792e-05,6.552170580320649e-06,-2.8527279684236254e-06,-4.6598159904931435e-05,1.2995250191494279e-05,0.0,0.0,0.0,2.971590231484303,-27.813719331141673
461,-34.37271720688648,9.530595193804606,2.0779620305701543,0.00011699675002430077,-3.556412123506547e-05,-1.0310547658584635e-05,1.8849843099744135e-06,1.2718494504689037e-06,-5.347118961651631e-05,-3.7080557024893324e-06,0.0,0.0,0.0,6.150844967033662,-40.52357927358971
462,-34.37066545055566,-0.002051756330814669,1.8678046251108302,-0.00016337228773033452,-9.384006050439098e-06,1.2243751041154938e-05,-5.319686675164803e-06,1.9484146749140785e-06,0.00016805108257145207,-4.702511825271927e-06,0.0,0.0,0.0,-0.0838472848780682,-34.2868176304336
463,21.506141866476952,-55.876807317032615,6.0170025755771075,7.434645693504827e-05,-1.3168287808174028e-05,-2.101041757948674e-06,-3.1000437354933297e-06,3.3191047550352668e-06,-0.00010029171503767031,2.9851006388526002e-05,0.0,0.0,0.0,20.439431770101724,1.0667212408954891
464,-34.36013099136172,55.86627285783867,2.0712628957948263,0.00015258860908806682,-6.797713169159891e-05,-3.453899375671643e-07,1.4208167695706209e-05,7.746431676582816e-08,-6.447286787469864e-05,4.357438870172814e-06,0.0,0.0,0.0,4.658476048150039,-39.018645475802224
465,-34.35688612277527,-0.0032448685864494564,2.223460259247516,2.0630667394883062e-05,-1.2654155476798934e-05,3.919415325945308e-06,7.685003507340582e-06,-9.203698357624496e-07,-6.415860743835822e-05,2.8189325178118452e-05,0.0,0.0,0.0,10.113103726423294,-44.469972540477215
466,-26.97122022170695,-7.385665901068322,2.995795445757894,9.694937561199879e-05,3.156055365449717e-05,-8.044098321530191e-06,9.477430661597452e-06,7.317974696201962e-07,-0.00011295655855647624,5.8731713128423735e-06,0.0,0.0,0.0,7.693201803575337,-34.66444561695412
467,-34.35022494016502,7.37900471845807,1.8380448173934019,0.00015368570270624105,-3.13460470993121e-05,-1.1244435995233504e-05,4.94634589287557e-07,1.8853847139942495e-06,-0.00016577899535619167,3.475041515343946e-05,0.0,0.0,0.0,7.103597935542566,-41.45380532236629
468,-25.699061270186554,-8.651163669978466,2.752581115359953,0.000113321071668393,1.4933616113044224e-05,-9.733513975082597e-06,-8.968214213922465e-06,3.62145334170845e-06,-0.00010027857613437163,2.102156717143089e-06,0.0,0.0,0.0,21.092611039838506,-46.791687308018574
469,-34.32134243511808,8.622281164931529,1.5155918900454175,1.4217437979358039e-05,1.7872844384037023e-05,-8.006927501136296e-06,-9.77935817569886e-06,1.1130008975099998e-06,-3.003935565182303e-05,5.739531864890068e-06,0.0,0.0,0.0,-8.164164811167387,-26.15716874112449
470,58.802361225599,-93.12370366071708,7.666416786314928,-0.00023905263757040274,2.5153229792351794e-05,1.0547641736052826e-05,1.2919274625211585e-05,-7.350678029530676e-06,0.0001618708102135713,3.8054745132853895e-07,0.0,0.0,0.0,47.34736093580358,11.455035821607206
471,-34.28991434652981,93.09227557212881,2.0386932278837735,-7.666453351151681e-05,-3.976699765617653e-05,7.864101812055102e-06,1.4970094027511038e-05,-2.0512272273153984e-06,9.733048968030289e-05,-5.449039122140675e-06,0.0,0.0,0.0,6.673530504444779,-40.96344108386259
472,-25.594528648989893,-8.695385697539919,2.8189682108443925,-6.918908343700458e-05,1.620999322771155e-05,5.416750748735155e-06,1.7751589158621073e-06,-4.386461840661521e-06,9.842201848897503e-05,-2.6185682116874887e-05,0.0,0.0,0.0,19.078975819909076,-44.673526531592955
473,-29.857266738449262,4.2627380894593685,2.5962914479354495,-3.135745373850085e-05,3.754977016079408e-05,2.6968455546644288e-06,1.4844439541583654e-05,-6.3048867293673955e-06,-1.6044537460402353e-05,4.874516559283393e-07,0.0,0.0,0.0,9.774433926101105,-39.63170253617935
474,-34.27920967716626,4.421942938716999,1.4338375146704987,-2.2363270079539532e-05,-2.8428781715383877e-06,3.420267153234069e-06,-6.80487366455651e-06,8.662008760314949e-07,4.490943358703703e-05,-6.055254663905885e-06,0.0,0.0,0.0,0.04272899479340786,-34.3219498015847
475,-34.27712272502751,-0.00208695213875032,1.1841836516323667,6.808025480631308e-05,-2.5606814522571852e-05,1.4099286981955617e-06,4.4550397930720465e-06,4.495189699717933e-06,-4.810773196162188e-05,2.103606284720172e-06,0.0,0.0,0.0,8.124034565068992,-42.401164119569295
476,-34.06313823604413,-0.21398448898337818,1.2332670041078302,4.543057923833693e-05,2.7228327831974042e-05,-1.1021873397298876e-07,6.246215316529913e-06,9.998440416367216e-07,-7.555106585499516e-05,4.801556073630309e-06,0.0,0.0,0.0,2.428968211349841,-36.49211549263188
477,-33.72668970153028,-0.33644853451384904,2.54086499845863,-8.690906529862374e-05,-1.5716965292789098e-05,-8.562285339075437e-07,1.0762899781191493e-05,1.623166041424609e-06,0.00010501521386174772,-1.014193253112694e-05,0.0,0.0,0.0,13.135925125525281,-46.86261860414359
478,-34.24435820905406,0.5176685075237799,1.5546670326327603,-0.00013781741907337164,-2.3408011817771524e-05,1.0850541357479426e-05,-9.91758212354199e-06,4.547060128952743e-07,0.00018799441684080875,-1.0139849770496312e-05,0.0,0.0,0.0,13.809366629308315,-48.0537428551638
479,-34.23998326365764,-0.004374945396417473,1.640782705161461,-7.551115355730609e-05,-4.1487828470465615e-06,-4.673175562353027e-07,-1.8277463826876783e-06,1.131202064538414e-06,9.863162374301737e-05,-1.6788865451644597e-05,0.0,0.0,0.0,-1.2206045232912375,-33.01937975932642
480,-34.238547205850615,-0.0014360578070267138,1.6789468662409064,0.00013420005896325193,-5.206804649660057e-05,7.166478901698969e-07,-1.5227372331949596e-06,-1.5548895993871756e-06,-9.40029775602369e-05,2.5828176895004162e-05,0.0,0.0,0.0,4.212627866802028,-38.451186668885505
481,-34.236103428898524,-0.002443776952095078,2.1578956043281963,9.355813639033705e-05,-4.118683604792395e-05,-8.731086135138622e-06,-1.0525208653078266e-05,-2.9340663137934417e-06,-7.03045697303395e-05,1.6955786877659307e-05,0.0,0.0,0.0,5.985960920370737,-40.222041181425645
482,-34.235682581290945,-0.00042084760757887807,1.2912865817636723,0.00023070343318210007,3.1419091262030463e-06,-1.4796834819572058e-05,5.998220204972426e-07,8.046523037250064e-07,-0.0002078434874945856,9.401314470025568e-06,0.0,0.0,0.0,-8.773123719781768,-25.46258087231796
483,-34.23411645103933,-0.001566130251617892,1.3556620035930744,6.934360647714577e-05,-3.3555936898022054e-05,-7.156419934747915e-06,-1.222184416782568e-06,-1.7989552294163033e-06,-8.695728901564337e-05,3.6653322458946036e-05,0.0,0.0,0.0,0.43256184959728994,-34.66665360678005
484,-34.229825532143856,-0.004290918895467399,1.8603072244283436,0.00010041076451483555,-3.551701860704526e-05,-1.2571214120238317e-05,-5.590372356145679e-06,4.316925019116728e-06,-9.75146876118771e-05,2.297801594330906e-05,0.0,0.0,0.0,-2.7397278872766475,-31.49007415727999
485,-34.22663087496171,-0.003194657182152838,2.006573736686215,-7.696021466330194e-05,6.814757171458297e-06,5.334765102962824e-06,2.8486166758767695e-07,7.489275203680437e-06,6.066848544783454e-05,1.231179806815419e-05,0.0,0.0,0.0,9.227678206198071,-43.45432502488777
